id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
43819856.0,5000.0,4522.076665476482,5000.0,4522.076665476482,686165.2,154.21,4522.076665476482,1385.97,4522.076665476482,1.1056866943836212,0.0,1.0,36.0,4.0,0.0,4.0
43819909.0,12000.0,11080.080514523335,12000.0,11080.080514523335,686165.2,382.55,11080.080514523335,3436.84,11080.080514523335,1.0830246210098267,3.0,1.0,36.0,7.0,0.0,4.0
43829785.0,15000.0,13496.099961290816,15000.0,13496.099961290816,686165.2,335.87,13496.099961290816,2733.04,13496.099961290816,1.1114321947097778,4.0,1.0,60.0,11.0,0.0,2.0
43829816.0,28000.0,25853.52120055445,28000.0,25853.52120055445,686165.2,863.54,25853.52120055445,7761.1,25853.52120055445,1.0830246210098267,3.0,1.0,36.0,4.0,1.0,4.0
43840129.0,8100.0,7479.054347303251,8100.0,7479.054347303251,686165.2,253.42,7479.054347303251,2277.23,7479.054347303251,1.0830246210098267,3.0,1.0,36.0,5.0,1.0,3.0
43840290.0,14975.0,13543.619613102064,14975.0,13543.619613102064,0.1333,506.96,13543.619613102064,4551.55,13543.619613102064,1.1056866943836212,0.0,1.0,36.0,13.0,1.0,2.0
43840666.0,16200.0,14575.787958194082,16200.0,14575.787958194082,0.2557,480.93,14575.787958194082,4346.39,14575.787958194082,1.1114321947097778,4.0,1.0,60.0,30.0,1.0,3.0
43840939.0,30000.0,27700.201286308336,30000.0,27700.201286308336,0.1333,1015.6,27700.201286308336,9118.18,27700.201286308336,1.0830246210098267,3.0,1.0,36.0,15.0,1.0,1.0
43840983.0,13500.0,12465.090578838752,13500.0,12465.090578838752,686165.2,422.36,12465.090578838752,3795.32,12465.090578838752,1.0830246210098267,3.0,1.0,36.0,5.0,0.0,2.0
43849210.0,20125.0,18107.26744806518,1000.0,18107.26744806518,0.2557,597.44,18107.26744806518,20964.53,18107.26744806518,1.1114321947097778,4.0,1.0,60.0,30.0,1.0,2.0
43860344.0,28000.0,25546.64047045291,28000.0,25546.64047045291,0.1399,651.37,25546.64047045291,5189.2,25546.64047045291,1.0960345268249512,5.0,0.0,60.0,14.0,1.0,1.0
43860474.0,17275.0,15950.699240699218,17275.0,15950.699240699218,686165.2,579.49,15950.699240699218,68616520.0,15950.699240699218,1.0830246210098267,3.0,1.0,36.0,12.0,1.0,2.0
43869226.0,24000.0,21593.75993806531,24000.0,21593.75993806531,0.1561,578.68,21593.75993806531,5166.49,21593.75993806531,1.1114321947097778,4.0,1.0,60.0,20.0,1.0,2.0
43869407.0,28000.0,25323.6293266683,28000.0,25323.6293266683,686165.2,876.0,25323.6293266683,7871.73,25323.6293266683,1.1056866943836212,0.0,1.0,36.0,5.0,1.0,2.0
43870173.0,25325.0,23383.586585858622,25325.0,23383.586585858622,0.1825,646.54,23383.586585858622,5793.18,23383.586585858622,1.0830246210098267,3.0,1.0,60.0,21.0,1.0,3.0
43879499.0,9600.0,8682.387197714846,9600.0,8682.387197714846,686165.2,301.63,8682.387197714846,2710.31,8682.387197714846,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,3.0
43892117.0,10000.0,8997.399974193877,10000.0,8997.399974193877,686165.2,338.54,8997.399974193877,3039.45,8997.399974193877,1.1114321947097778,4.0,1.0,36.0,13.0,1.0,4.0
43892135.0,14000.0,12596.35996387143,14000.0,12596.35996387143,686165.2,304.33,12596.35996387143,2747.51,12596.35996387143,1.1114321947097778,4.0,1.0,60.0,9.0,0.0,1.0
43892884.0,12000.0,11080.080514523335,12000.0,11080.080514523335,686165.2,400.24,11080.080514523335,3593.97,11080.080514523335,1.0830246210098267,3.0,1.0,36.0,11.0,0.0,3.0
43893580.0,8200.0,7377.86797883898,8200.0,7377.86797883898,0.17859999999999998,295.88,7377.86797883898,871.37,7377.86797883898,1.1114321947097778,4.0,0.0,36.0,20.0,1.0,2.0
43893631.0,12000.0,10796.879969032654,1000.0,10796.879969032654,686165.2,392.81,10796.879969032654,3527.96,10796.879969032654,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,2.0
43905858.0,7000.0,6330.907331667075,7000.0,6330.907331667075,0.1399,239.21,6330.907331667075,7094.79,6330.907331667075,1.1056866943836212,0.0,1.0,36.0,14.0,0.0,2.0
43906079.0,35000.0,31490.899909678574,35000.0,31490.899909678574,0.2167,960.11,31490.899909678574,8598.85,31490.899909678574,1.1114321947097778,4.0,1.0,60.0,25.0,1.0,1.0
43906156.0,35000.0,31490.899909678574,10000.0,31490.899909678574,686165.2,314.2,31490.899909678574,2823.26,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,2.0
43906196.0,28000.0,25192.71992774286,28000.0,25192.71992774286,686165.2,876.0,25192.71992774286,7871.73,25192.71992774286,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,4.0
43914471.0,35000.0,31490.899909678574,13775.0,31490.899909678574,0.1465,475.16,31490.899909678574,4254.02,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,2.0
43915075.0,7000.0,6463.380300138612,7000.0,6463.380300138612,686165.2,233.48,6463.380300138612,2091.76,6463.380300138612,1.0830246210098267,3.0,1.0,36.0,11.0,0.0,3.0
43915188.0,16950.0,15250.592956258623,16950.0,15250.592956258623,0.19519999999999998,444.56,15250.592956258623,3982.66,15250.592956258623,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,2.0
43915615.0,20000.0,17994.799948387754,20000.0,17994.799948387754,686165.2,628.39,17994.799948387754,5646.42,17994.799948387754,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,4.0
43924597.0,2400.0,2216.016102904667,2400.0,2216.016102904667,0.23989999999999997,94.15,2216.016102904667,849.17,2216.016102904667,1.0830246210098267,3.0,1.0,36.0,27.0,1.0,2.0
43924642.0,18150.0,16330.280953161888,18150.0,16330.280953161888,0.1757,456.66,16330.280953161888,4074.51,16330.280953161888,1.1114321947097778,4.0,1.0,60.0,19.0,0.0,3.0
43925295.0,15000.0,13850.100643154168,15000.0,13850.100643154168,686165.2,462.61,13850.100643154168,4157.72,13850.100643154168,1.0830246210098267,3.0,1.0,36.0,4.0,1.0,2.0
43925511.0,23000.0,20694.019940645918,1000.0,20694.019940645918,0.1333,778.63,20694.019940645918,7050.84,20694.019940645918,1.1114321947097778,4.0,1.0,36.0,13.0,1.0,2.0
43925836.0,4325.0,3891.375488838852,4325.0,3891.375488838852,0.1699,154.18,3891.375488838852,1393.86,3891.375488838852,1.1114321947097778,4.0,1.0,36.0,18.0,1.0,3.0
43925862.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,686165.2,167.73,4498.6999870969385,1506.05,4498.6999870969385,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,2.0
43945132.0,25000.0,23083.501071923616,25000.0,23083.501071923616,686165.2,564.87,23083.501071923616,5066.21,23083.501071923616,1.0830246210098267,3.0,1.0,60.0,12.0,1.0,1.0
43945558.0,9000.0,8097.65997677449,9000.0,8097.65997677449,0.1561,314.69,8097.65997677449,2824.41,8097.65997677449,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,4.0
43947047.0,22000.0,19794.27994322653,22000.0,19794.27994322653,686165.2,709.78,19794.27994322653,1407.35,19794.27994322653,1.1114321947097778,4.0,0.0,36.0,8.0,1.0,1.0
43947157.0,3000.0,2699.2199922581635,3000.0,2699.2199922581635,686165.2,92.53,2699.2199922581635,830.46,2699.2199922581635,1.1114321947097778,4.0,1.0,36.0,4.0,0.0,1.0
43955716.0,30000.0,26992.199922581633,30000.0,26992.199922581633,686165.2,956.37,26992.199922581633,8592.05,26992.199922581633,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,3.0
43956229.0,15000.0,13496.099961290816,15000.0,13496.099961290816,686165.2,369.17,13496.099961290816,3308.74,13496.099961290816,1.1114321947097778,4.0,1.0,60.0,17.0,1.0,2.0
43956515.0,10525.0,9518.971380827996,10525.0,9518.971380827996,0.1465,363.06,9518.971380827996,3258.97,9518.971380827996,1.1056866943836212,0.0,1.0,36.0,15.0,1.0,2.0
43957025.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.1465,68616520.0,17994.799948387754,6290.39,17994.799948387754,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,4.0
43957279.0,4800.0,4318.751987613061,4800.0,4318.751987613061,686165.2,160.1,4318.751987613061,1437.62,4318.751987613061,1.1114321947097778,4.0,1.0,36.0,11.0,0.0,2.0
43965186.0,7900.0,7294.3863387278625,7900.0,7294.3863387278625,0.1699,281.62,7294.3863387278625,2527.12,7294.3863387278625,1.0830246210098267,3.0,1.0,36.0,18.0,1.0,0.0
43965208.0,9800.0,8817.45197471,9800.0,8817.45197471,0.1561,342.66,8817.45197471,2430.35,8817.45197471,1.1114321947097778,4.0,0.0,60.0,16.0,1.0,3.0
43966563.0,32000.0,28791.67991742041,32000.0,28791.67991742041,686165.2,666.92,28791.67991742041,68616520.0,28791.67991742041,1.1114321947097778,4.0,1.0,60.0,7.0,1.0,1.0
43966999.0,10000.0,8997.399974193877,10000.0,8997.399974193877,686165.2,335.45,8997.399974193877,3012.0,8997.399974193877,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,3.0
43967048.0,35000.0,31490.899909678574,35000.0,31490.899909678574,686165.2,1167.36,31490.899909678574,10482.34,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,11.0,1.0,2.0
43975859.0,17200.0,15475.52795561347,17200.0,15475.52795561347,686165.2,576.98,15475.52795561347,5180.69,15475.52795561347,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,2.0
43975926.0,14325.0,12888.775463032729,14325.0,12888.775463032729,0.1884,523.94,12888.775463032729,4700.47,12888.775463032729,1.1114321947097778,4.0,1.0,36.0,22.0,1.0,2.0
43976171.0,7000.0,6463.380300138612,7000.0,6463.380300138612,686165.2,223.16,6463.380300138612,7355.82,6463.380300138612,1.0830246210098267,3.0,1.0,36.0,7.0,1.0,2.0
43976235.0,10000.0,9233.400428769446,10000.0,9233.400428769446,686165.2,335.45,9233.400428769446,3012.0,9233.400428769446,1.0830246210098267,3.0,1.0,36.0,15.0,0.0,2.0
43976324.0,10525.0,9469.763472839057,1000.0,9469.763472839057,0.1884,384.96,9469.763472839057,3453.62,9469.763472839057,1.1114321947097778,4.0,1.0,36.0,22.0,1.0,2.0
43976655.0,22000.0,19794.27994322653,22000.0,19794.27994322653,0.19519999999999998,68616520.0,19794.27994322653,22992.24,19794.27994322653,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,3.0
43976981.0,9075.0,8165.140476580944,9075.0,8165.140476580944,0.1465,313.04,8165.140476580944,2802.59,8165.140476580944,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,3.0
43977058.0,22400.0,20154.175942194288,22400.0,20154.175942194288,686165.2,492.98,20154.175942194288,4422.47,20154.175942194288,1.1114321947097778,4.0,1.0,60.0,10.0,1.0,1.0
43985267.0,6000.0,5540.040257261668,6000.0,5540.040257261668,686165.2,183.6,5540.040257261668,1648.14,5540.040257261668,1.0830246210098267,3.0,1.0,36.0,2.0,1.0,1.0
43985622.0,5000.0,4616.700214384723,5000.0,4616.700214384723,686165.2,153.0,4616.700214384723,1373.45,4616.700214384723,1.0830246210098267,3.0,1.0,36.0,2.0,1.0,1.0
43986931.0,15400.0,13855.995960258571,15400.0,13855.995960258571,686165.2,403.91,13855.995960258571,3618.49,13855.995960258571,1.1114321947097778,4.0,1.0,60.0,23.0,0.0,3.0
43987396.0,12600.0,11336.723967484286,12600.0,11336.723967484286,0.1333,288.83,11336.723967484286,2520.15,11336.723967484286,1.1114321947097778,4.0,1.0,60.0,13.0,1.0,1.0
43995151.0,15000.0,13850.100643154168,15000.0,13850.100643154168,686165.2,524.48,13850.100643154168,8707.31,13850.100643154168,1.0830246210098267,3.0,1.0,36.0,16.0,0.0,1.0
43995327.0,20000.0,18088.30666190593,20000.0,18088.30666190593,686165.2,659.81,18088.30666190593,6725.48,18088.30666190593,1.1056866943836212,0.0,1.0,36.0,10.0,1.0,3.0
43995616.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.1561,699.3,17994.799948387754,6276.36,17994.799948387754,1.1114321947097778,4.0,1.0,36.0,16.0,0.0,2.0
43995656.0,15000.0,13850.100643154168,15000.0,13850.100643154168,686165.2,494.86,13850.100643154168,4444.13,13850.100643154168,1.0830246210098267,3.0,1.0,36.0,10.0,0.0,3.0
43995957.0,17000.0,15696.780728908057,17000.0,15696.780728908057,0.1561,409.9,15696.780728908057,3674.36,15696.780728908057,1.0830246210098267,3.0,1.0,60.0,16.0,0.0,3.0
43996368.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.1399,418.74,16195.31995354898,3726.69,16195.31995354898,1.1114321947097778,4.0,1.0,60.0,14.0,1.0,2.0
44005374.0,1650.0,1523.5110707469585,1650.0,1523.5110707469585,0.1561,57.7,1523.5110707469585,289.14,1523.5110707469585,1.0830246210098267,3.0,0.0,36.0,16.0,0.0,1.0
44005901.0,8000.0,7386.720343015557,8000.0,7386.720343015557,0.1465,275.96,7386.720343015557,2477.13,7386.720343015557,1.0830246210098267,3.0,1.0,36.0,15.0,1.0,0.0
44006855.0,30000.0,26992.199922581633,30000.0,26992.199922581633,0.17859999999999998,1082.47,26992.199922581633,9712.46,26992.199922581633,1.1114321947097778,4.0,1.0,36.0,20.0,1.0,2.0
44016520.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.1561,349.65,8997.399974193877,3138.18,8997.399974193877,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,3.0
44017012.0,35000.0,31490.899909678574,1000.0,31490.899909678574,0.1465,826.24,31490.899909678574,7379.19,31490.899909678574,1.1114321947097778,4.0,1.0,60.0,15.0,1.0,1.0
44017910.0,6000.0,5398.439984516327,6000.0,5398.439984516327,686165.2,68616520.0,5398.439984516327,1693.95,5398.439984516327,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,4.0
44025783.0,8000.0,7386.720343015557,8000.0,7386.720343015557,686165.2,258.1,7386.720343015557,2318.46,7386.720343015557,1.0830246210098267,3.0,1.0,36.0,8.0,1.0,1.0
44025810.0,16000.0,14773.440686031114,16000.0,14773.440686031114,0.1757,402.57,14773.440686031114,3607.51,14773.440686031114,1.0830246210098267,3.0,1.0,60.0,19.0,0.0,1.0
44025976.0,6500.0,5848.30998322602,6500.0,5848.30998322602,0.1561,227.28,5848.30998322602,2039.88,5848.30998322602,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,2.0
44026164.0,10000.0,9044.153330952964,10000.0,9044.153330952964,0.1399,232.64,9044.153330952964,1845.58,9044.153330952964,1.1056866943836212,0.0,1.0,60.0,14.0,1.0,2.0
44026577.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.2167,548.64,17994.799948387754,6413.68,17994.799948387754,1.1114321947097778,4.0,1.0,60.0,25.0,1.0,2.0
44026681.0,3200.0,2879.167991742041,3200.0,2879.167991742041,686165.2,107.35,2879.167991742041,856.54,2879.167991742041,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,3.0
44037029.0,28000.0,25192.71992774286,28000.0,25192.71992774286,686165.2,879.75,25192.71992774286,7905.03,25192.71992774286,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,1.0
44037138.0,6500.0,5848.30998322602,6500.0,5848.30998322602,0.1561,227.28,5848.30998322602,2039.88,5848.30998322602,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,2.0
44045319.0,23875.0,22044.74352368705,23875.0,22044.74352368705,0.24989999999999998,700.63,22044.74352368705,6873.71,22044.74352368705,1.0830246210098267,3.0,1.0,60.0,29.0,0.0,2.0
44046104.0,24000.0,22160.16102904667,24000.0,22160.16102904667,0.1333,812.48,22160.16102904667,7294.55,22160.16102904667,1.0830246210098267,3.0,1.0,36.0,13.0,1.0,1.0
44046852.0,15075.0,13563.58046109727,15075.0,13563.58046109727,0.1884,389.73,13563.58046109727,3586.45,13563.58046109727,1.1114321947097778,4.0,0.0,60.0,22.0,1.0,1.0
44047000.0,8925.0,8240.809882676731,8925.0,8240.809882676731,0.1825,323.79,8240.809882676731,2905.06,8240.809882676731,1.0830246210098267,3.0,1.0,36.0,21.0,0.0,0.0
44047085.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.1465,689.89,17994.799948387754,6192.73,17994.799948387754,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,4.0
44047107.0,12750.0,11772.585546681043,12750.0,11772.585546681043,0.1825,462.55,11772.585546681043,4150.02,11772.585546681043,1.0830246210098267,3.0,1.0,36.0,21.0,1.0,2.0
44047187.0,21000.0,19390.140900415838,21000.0,19390.140900415838,686165.2,669.46,19390.140900415838,6003.74,19390.140900415838,1.0830246210098267,3.0,1.0,36.0,7.0,1.0,2.0
44047385.0,5225.0,4701.1414865163015,5225.0,4701.1414865163015,0.23989999999999997,204.97,4701.1414865163015,1427.83,4701.1414865163015,1.1114321947097778,4.0,0.0,36.0,27.0,1.0,3.0
44047519.0,15000.0,13496.099961290816,15000.0,13496.099961290816,686165.2,68616520.0,13496.099961290816,4157.72,13496.099961290816,1.1114321947097778,4.0,1.0,36.0,4.0,0.0,2.0
44047702.0,10700.0,9627.217972387449,10700.0,9627.217972387449,0.1757,269.22,9627.217972387449,2412.54,9627.217972387449,1.1114321947097778,4.0,1.0,60.0,19.0,1.0,3.0
44055250.0,8500.0,7848.390364454029,8500.0,7848.390364454029,686165.2,283.51,7848.390364454029,2545.79,7848.390364454029,1.0830246210098267,3.0,1.0,36.0,11.0,0.0,1.0
44055442.0,35000.0,31490.899909678574,28000.0,31490.899909678574,686165.2,860.47,31490.899909678574,7806.57,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,3.0,1.0,3.0
44055893.0,35000.0,32316.90150069306,35000.0,32316.90150069306,686165.2,1115.77,32316.90150069306,68616520.0,32316.90150069306,1.0830246210098267,3.0,1.0,36.0,7.0,1.0,3.0
44056169.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.1825,362.78,8997.399974193877,3254.88,8997.399974193877,1.1114321947097778,4.0,1.0,36.0,21.0,0.0,2.0
44056658.0,7000.0,6298.179981935715,1000.0,6298.179981935715,0.1465,241.46,6298.179981935715,7138.25,6298.179981935715,1.1114321947097778,4.0,1.0,36.0,15.0,0.0,4.0
44065131.0,10000.0,9233.400428769446,10000.0,9233.400428769446,0.1333,338.54,9233.400428769446,3075.63,9233.400428769446,1.0830246210098267,3.0,1.0,36.0,13.0,1.0,2.0
44065575.0,10000.0,9233.400428769446,10000.0,9233.400428769446,686165.2,312.86,9233.400428769446,2811.36,9233.400428769446,1.0830246210098267,3.0,1.0,60.0,5.0,0.0,2.0
44075413.0,4800.0,4432.032205809334,4800.0,4432.032205809334,0.1465,165.58,4432.032205809334,1486.31,4432.032205809334,1.0830246210098267,3.0,1.0,36.0,15.0,0.0,0.0
44075580.0,24000.0,22160.16102904667,24000.0,22160.16102904667,686165.2,500.19,22160.16102904667,4489.48,22160.16102904667,1.0830246210098267,3.0,1.0,60.0,7.0,1.0,4.0
44075734.0,27000.0,24292.97993032347,1000.0,24292.97993032347,686165.2,573.54,24292.97993032347,5146.88,24292.97993032347,1.1114321947097778,4.0,1.0,60.0,8.0,1.0,2.0
44076076.0,15000.0,13496.099961290816,15000.0,13496.099961290816,0.1699,372.71,13496.099961290816,3346.83,13496.099961290816,1.1114321947097778,4.0,1.0,60.0,18.0,1.0,2.0
44076430.0,15000.0,13496.099961290816,15000.0,13496.099961290816,0.1699,372.71,13496.099961290816,68616520.0,13496.099961290816,1.1114321947097778,4.0,1.0,60.0,18.0,0.0,1.0
44076645.0,3000.0,2770.020128630834,3000.0,2770.020128630834,686165.2,93.86,2770.020128630834,843.42,2770.020128630834,1.0830246210098267,3.0,1.0,36.0,5.0,0.0,3.0
44077031.0,16000.0,14395.839958710205,16000.0,14395.839958710205,686165.2,510.07,14395.839958710205,4582.48,14395.839958710205,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
44077258.0,10000.0,8997.399974193877,10000.0,8997.399974193877,686165.2,329.91,8997.399974193877,2962.78,8997.399974193877,1.1114321947097778,4.0,0.0,36.0,10.0,0.0,3.0
44078213.0,35000.0,31654.536658335375,35000.0,31654.536658335375,0.1465,826.24,31654.536658335375,7407.67,31654.536658335375,1.1056866943836212,0.0,1.0,60.0,15.0,1.0,4.0
44078309.0,15000.0,13496.099961290816,15000.0,13496.099961290816,0.1399,348.95,13496.099961290816,3128.89,13496.099961290816,1.1114321947097778,4.0,1.0,60.0,14.0,1.0,0.0
44078400.0,11300.0,10167.061970839082,11300.0,10167.061970839082,0.19519999999999998,68616520.0,10167.061970839082,2655.17,10167.061970839082,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,1.0
44078494.0,35000.0,31933.300588066133,35000.0,31933.300588066133,686165.2,1079.42,31933.300588066133,8608.45,31933.300588066133,1.0960345268249512,5.0,1.0,36.0,4.0,0.0,3.0
44078550.0,24000.0,21593.75993806531,24000.0,21593.75993806531,686165.2,765.1,21593.75993806531,6861.45,21593.75993806531,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
44085228.0,16000.0,14773.440686031114,16000.0,14773.440686031114,0.1884,413.65,14773.440686031114,3706.1,14773.440686031114,1.0830246210098267,3.0,1.0,60.0,22.0,1.0,2.0
44085489.0,5000.0,4616.700214384723,5000.0,4616.700214384723,686165.2,161.32,4616.700214384723,1449.1,4616.700214384723,1.0830246210098267,3.0,0.0,36.0,8.0,1.0,2.0
44085915.0,17500.0,16158.45075034653,17500.0,16158.45075034653,0.1333,592.43,16158.45075034653,5347.54,16158.45075034653,1.0830246210098267,3.0,1.0,36.0,13.0,1.0,1.0
44085920.0,10000.0,9233.400428769446,10000.0,9233.400428769446,686165.2,312.86,9233.400428769446,3105.6,9233.400428769446,1.0830246210098267,3.0,1.0,36.0,5.0,0.0,2.0
44086530.0,30000.0,26992.199922581633,30000.0,26992.199922581633,686165.2,671.74,26992.199922581633,6025.18,26992.199922581633,1.1114321947097778,4.0,1.0,60.0,11.0,0.0,3.0
44086738.0,29000.0,26776.861243431395,29000.0,26776.861243431395,0.1465,684.6,26776.861243431395,6137.8,26776.861243431395,1.0830246210098267,3.0,1.0,60.0,15.0,0.0,2.0
44095254.0,9600.0,8864.064411618669,1000.0,8864.064411618669,0.1561,335.67,8864.064411618669,3004.38,8864.064411618669,1.0830246210098267,3.0,1.0,36.0,16.0,1.0,4.0
44095393.0,17625.0,15857.91745451671,1000.0,15857.91745451671,0.17859999999999998,446.22,15857.91745451671,3893.56,15857.91745451671,1.1114321947097778,4.0,1.0,60.0,20.0,1.0,2.0
44096994.0,7000.0,6298.179981935715,7000.0,6298.179981935715,686165.2,233.48,6298.179981935715,2096.54,6298.179981935715,1.1114321947097778,4.0,0.0,36.0,11.0,0.0,2.0
44106386.0,15625.0,14058.437459677934,15625.0,14058.437459677934,0.1757,393.13,14058.437459677934,17579.08,14058.437459677934,1.1114321947097778,4.0,1.0,60.0,19.0,0.0,1.0
44106993.0,35000.0,31490.899909678574,30000.0,31490.899909678574,0.1333,687.68,31490.899909678574,6166.9,31490.899909678574,1.1114321947097778,4.0,1.0,60.0,13.0,1.0,3.0
44115410.0,9800.0,8817.45197471,9800.0,8817.45197471,0.1399,334.9,8817.45197471,68616520.0,8817.45197471,1.1114321947097778,4.0,1.0,36.0,14.0,0.0,1.0
44115538.0,20950.0,19343.97389827199,20950.0,19343.97389827199,0.2299,590.48,19343.97389827199,5287.56,19343.97389827199,1.0830246210098267,3.0,1.0,60.0,26.0,1.0,2.0
44116149.0,5300.0,4893.702227247806,5300.0,4893.702227247806,0.1333,179.43,4893.702227247806,68616520.0,4893.702227247806,1.0830246210098267,3.0,1.0,36.0,13.0,1.0,3.0
44116403.0,15125.0,13608.567460968241,1000.0,13608.567460968241,0.1655,535.87,13608.567460968241,4808.92,13608.567460968241,1.1114321947097778,4.0,1.0,36.0,17.0,0.0,4.0
44125119.0,35000.0,32316.90150069306,16000.0,32316.90150069306,0.1699,397.56,32316.90150069306,3562.94,32316.90150069306,1.0830246210098267,3.0,1.0,60.0,18.0,0.0,2.0
44125777.0,20000.0,18466.800857538892,20000.0,18466.800857538892,0.1561,699.3,18466.800857538892,6276.36,18466.800857538892,1.0830246210098267,3.0,1.0,36.0,16.0,1.0,2.0
44125780.0,12000.0,10852.983997143558,12000.0,10852.983997143558,0.1399,410.08,10852.983997143558,3681.39,10852.983997143558,1.1056866943836212,0.0,1.0,36.0,14.0,1.0,2.0
44125874.0,6125.0,5510.90748419375,6125.0,5510.90748419375,686165.2,217.01,5510.90748419375,1947.46,5510.90748419375,1.1114321947097778,4.0,1.0,36.0,17.0,1.0,2.0
44125895.0,35000.0,32316.90150069306,6000.0,32316.90150069306,686165.2,197.95,32316.90150069306,1777.71,32316.90150069306,1.0830246210098267,3.0,1.0,36.0,10.0,1.0,1.0
44126157.0,12000.0,11080.080514523335,12000.0,11080.080514523335,686165.2,402.54,11080.080514523335,12427.91,11080.080514523335,1.0830246210098267,3.0,1.0,36.0,12.0,0.0,2.0
44126717.0,35000.0,31490.899909678574,35000.0,31490.899909678574,686165.2,1095.0,31490.899909678574,9839.66,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,1.0
44127058.0,20425.0,18472.68317847143,20425.0,18472.68317847143,686165.2,593.53,18472.68317847143,5286.17,18472.68317847143,1.1056866943836212,0.0,1.0,60.0,28.0,1.0,2.0
44137895.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,0.1333,169.27,4498.6999870969385,1516.02,4498.6999870969385,1.1114321947097778,4.0,1.0,36.0,13.0,0.0,4.0
44138038.0,6500.0,6001.7102787001395,6500.0,6001.7102787001395,0.1465,224.22,6001.7102787001395,2007.4,6001.7102787001395,1.0830246210098267,3.0,1.0,36.0,15.0,1.0,3.0
44138830.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,0.1333,169.27,4498.6999870969385,1519.73,4498.6999870969385,1.1114321947097778,4.0,1.0,36.0,13.0,1.0,3.0
44138980.0,35000.0,32316.90150069306,16800.0,32316.90150069306,0.19519999999999998,440.63,32316.90150069306,3947.45,32316.90150069306,1.0830246210098267,3.0,1.0,60.0,23.0,1.0,2.0
44139248.0,35000.0,32316.90150069306,10000.0,32316.90150069306,686165.2,322.63,32316.90150069306,10589.93,32316.90150069306,1.0830246210098267,3.0,1.0,36.0,8.0,0.0,3.0
44139342.0,35000.0,31490.899909678574,24000.0,31490.899909678574,686165.2,537.4,31490.899909678574,1653.16,31490.899909678574,1.1114321947097778,4.0,0.0,60.0,11.0,1.0,3.0
44139511.0,14000.0,12926.760600277225,14000.0,12926.760600277225,0.20489999999999997,374.75,12926.760600277225,3647.51,12926.760600277225,1.0830246210098267,3.0,1.0,60.0,24.0,1.0,2.0
44140180.0,35000.0,31490.899909678574,12600.0,31490.899909678574,686165.2,406.51,31490.899909678574,3644.6,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,4.0
44140473.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.1399,683.46,17994.799948387754,21450.69,17994.799948387754,1.1114321947097778,4.0,1.0,36.0,14.0,1.0,3.0
44140711.0,10000.0,8997.399974193877,1000.0,8997.399974193877,0.1655,246.12,8997.399974193877,2205.89,8997.399974193877,1.1114321947097778,4.0,1.0,60.0,17.0,1.0,1.0
44141233.0,35000.0,31490.899909678574,20500.0,31490.899909678574,686165.2,627.28,31490.899909678574,20801.35,31490.899909678574,1.1114321947097778,4.0,1.0,36.0,2.0,1.0,3.0
